date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3
31120,16:16:03,4,4051,5.0.14.0,1,15,mood,VAS_mood4_VAS,0,0,0,0,42,1,5973,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
31120,16:16:03,4,4051,5.0.14.0,1,16,mood,VAS_mood15_VAS,0,0,0,0,55,1,4443,1,How do you currently feel?,1,1,interested,1,1,bored,1
31320,15:24:30,5,1052,5.0.14.0,1,1,mood,VAS_mood8_VAS,0,0,0,0,37,1,5523,1,How do you currently feel?,9,1,tranquil,9,1,troubled,9
31320,15:24:30,5,1052,5.0.14.0,1,2,mood,VAS_mood9_VAS,0,0,0,0,47,1,4342,1,How do you currently feel?,2,1,quick-witted,2,1,mentally slow,2
31320,15:24:30,5,1052,5.0.14.0,1,3,mood,VAS_mood14_VAS,0,0,0,0,39,1,2376,1,How do you currently feel?,2,1,amicable,2,1,antagonistic,2
31320,15:24:30,5,1052,5.0.14.0,1,4,mood,VAS_mood6_VAS,0,0,0,0,63,1,2256,1,How do you currently feel?,3,1,energetic,3,1,lethargic,3
31320,15:24:30,5,1052,5.0.14.0,1,5,mood,VAS_mood16_VAS,0,0,0,0,62,1,2667,1,How do you currently feel?,2,1,gregarious,2,1,withdrawn,2
31320,15:24:30,5,1052,5.0.14.0,1,6,mood,VAS_mood12_VAS,0,0,0,0,40,1,1930,1,How do you currently feel?,2,1,proficient,2,1,incompetent,2
31320,15:24:30,5,1052,5.0.14.0,1,7,mood,VAS_mood7_VAS,0,0,0,0,40,1,1768,1,How do you currently feel?,2,1,contented,2,1,discontented,2
31320,15:24:30,5,1052,5.0.14.0,1,8,mood,VAS_mood15_VAS,0,0,0,0,58,1,2674,1,How do you currently feel?,2,1,interested,2,1,bored,2
31320,15:24:30,5,1052,5.0.14.0,1,9,mood,VAS_mood10_VAS,0,0,0,0,38,1,1670,1,How do you currently feel?,3,1,relaxed,3,1,tense,3
31320,15:24:30,5,1052,5.0.14.0,1,10,mood,VAS_mood3_VAS,0,0,0,0,38,1,1936,1,How do you currently feel?,3,1,strong,3,1,feeble,3
31320,15:24:30,5,1052,5.0.14.0,1,11,mood,VAS_mood2_VAS,0,0,0,0,39,1,1674,1,How do you currently feel?,2,1,calm,2,1,excited,2
31320,15:24:30,5,1052,5.0.14.0,1,12,mood,VAS_mood11_VAS,0,0,0,0,65,1,2789,1,How do you currently feel?,3,1,attentive,3,1,dreamy,3
31320,15:24:30,5,1052,5.0.14.0,1,13,mood,VAS_mood13_VAS,0,0,0,0,35,1,1716,1,How do you currently feel?,2,1,happy,2,1,sad,2
31320,15:24:30,5,1052,5.0.14.0,1,14,mood,VAS_mood5_VAS,0,0,0,0,36,1,1990,1,How do you currently feel?,2,1,well-coordinated,2,1,clumsy,2
31320,15:24:30,5,1052,5.0.14.0,1,15,mood,VAS_mood4_VAS,0,0,0,0,60,1,2986,1,How do you currently feel?,2,1,clear-headed,2,1,muzzy,2
31320,15:24:30,5,1052,5.0.14.0,1,16,mood,VAS_mood1_VAS,0,0,0,0,62,1,2038,1,How do you currently feel?,2,1,alert,2,1,drowsy,2
31320,15:39:25,6,6053,5.0.14.0,1,1,mood,VAS_mood11_VAS,0,0,0,0,67,1,7260,1,How do you currently feel?,5,1,attentive,5,1,dreamy,5
31320,15:39:25,6,6053,5.0.14.0,1,2,mood,VAS_mood12_VAS,0,0,0,0,69,1,12483,1,How do you currently feel?,2,1,proficient,2,1,incompetent,2
31320,15:39:25,6,6053,5.0.14.0,1,3,mood,VAS_mood14_VAS,0,0,0,0,54,1,3539,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
31320,15:39:25,6,6053,5.0.14.0,1,4,mood,VAS_mood6_VAS,0,0,0,0,66,1,9839,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
31320,15:39:25,6,6053,5.0.14.0,1,5,mood,VAS_mood5_VAS,0,0,0,0,62,1,4093,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
31320,15:39:25,6,6053,5.0.14.0,1,6,mood,VAS_mood16_VAS,0,0,0,0,79,1,8329,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
31320,15:39:25,6,6053,5.0.14.0,1,7,mood,VAS_mood1_VAS,0,0,0,0,66,1,4620,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
31320,15:39:25,6,6053,5.0.14.0,1,8,mood,VAS_mood8_VAS,0,0,0,0,84,1,4515,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
31320,15:39:25,6,6053,5.0.14.0,1,9,mood,VAS_mood7_VAS,0,0,0,0,68,1,6915,1,How do you currently feel?,1,1,contented,1,1,discontented,1
31320,15:39:25,6,6053,5.0.14.0,1,10,mood,VAS_mood9_VAS,0,0,0,0,89,1,6940,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
31320,15:39:25,6,6053,5.0.14.0,1,11,mood,VAS_mood10_VAS,0,0,0,0,25,1,6326,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
31320,15:39:25,6,6053,5.0.14.0,1,12,mood,VAS_mood4_VAS,0,0,0,0,77,1,6082,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
31320,15:39:25,6,6053,5.0.14.0,1,13,mood,VAS_mood15_VAS,0,0,0,0,73,1,8421,1,How do you currently feel?,1,1,interested,1,1,bored,1
31320,15:39:25,6,6053,5.0.14.0,1,14,mood,VAS_mood3_VAS,0,0,0,0,83,1,4885,1,How do you currently feel?,1,1,strong,1,1,feeble,1
31320,15:39:25,6,6053,5.0.14.0,1,15,mood,VAS_mood13_VAS,0,0,0,0,81,1,4321,1,How do you currently feel?,1,1,happy,1,1,sad,1
31320,15:39:25,6,6053,5.0.14.0,1,16,mood,VAS_mood2_VAS,0,0,0,0,27,1,12720,1,How do you currently feel?,2,1,calm,2,1,excited,2
31320,16:01:07,1,6054,5.0.14.0,1,1,mood,VAS_mood7_VAS,0,0,0,0,1,1,4832,1,How do you currently feel?,5,1,contented,5,1,discontented,5
31320,16:01:07,1,6054,5.0.14.0,1,2,mood,VAS_mood14_VAS,0,0,0,0,1,1,3181,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
31320,16:01:07,1,6054,5.0.14.0,1,3,mood,VAS_mood8_VAS,0,0,0,0,1,1,7619,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
31320,16:01:07,1,6054,5.0.14.0,1,4,mood,VAS_mood9_VAS,0,0,0,0,24,1,3630,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
31320,16:01:07,1,6054,5.0.14.0,1,5,mood,VAS_mood3_VAS,0,0,0,0,1,1,3638,1,How do you currently feel?,1,1,strong,1,1,feeble,1
31320,16:01:07,1,6054,5.0.14.0,1,6,mood,VAS_mood2_VAS,0,0,0,0,1,1,3045,1,How do you currently feel?,1,1,calm,1,1,excited,1
31320,16:01:07,1,6054,5.0.14.0,1,7,mood,VAS_mood15_VAS,0,0,0,0,1,1,2873,1,How do you currently feel?,1,1,interested,1,1,bored,1
31320,16:01:07,1,6054,5.0.14.0,1,8,mood,VAS_mood10_VAS,0,0,0,0,1,1,2758,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
31320,16:01:07,1,6054,5.0.14.0,1,9,mood,VAS_mood11_VAS,0,0,0,0,1,1,3245,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
31320,16:01:07,1,6054,5.0.14.0,1,10,mood,VAS_mood1_VAS,0,0,0,0,4,1,7013,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
31320,16:01:07,1,6054,5.0.14.0,1,11,mood,VAS_mood5_VAS,0,0,0,0,23,1,5283,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
31320,16:01:07,1,6054,5.0.14.0,1,12,mood,VAS_mood13_VAS,0,0,0,0,1,1,3810,1,How do you currently feel?,1,1,happy,1,1,sad,1
31320,16:01:07,1,6054,5.0.14.0,1,13,mood,VAS_mood6_VAS,0,0,0,0,1,1,7971,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
31320,16:01:07,1,6054,5.0.14.0,1,14,mood,VAS_mood4_VAS,0,0,0,0,11,1,4095,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
31320,16:01:07,1,6054,5.0.14.0,1,15,mood,VAS_mood12_VAS,0,0,0,0,1,1,6565,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
31320,16:01:07,1,6054,5.0.14.0,1,16,mood,VAS_mood16_VAS,0,0,0,0,20,1,4145,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
31320,16:16:16,2,1055,5.0.14.0,1,1,mood,VAS_mood8_VAS,0,0,0,0,34,1,6735,1,How do you currently feel?,5,1,tranquil,5,1,troubled,5
31320,16:16:16,2,1055,5.0.14.0,1,2,mood,VAS_mood14_VAS,0,0,0,0,1,1,3019,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
31320,16:16:16,2,1055,5.0.14.0,1,3,mood,VAS_mood3_VAS,0,0,0,0,40,1,1986,1,How do you currently feel?,1,1,strong,1,1,feeble,1
31320,16:16:16,2,1055,5.0.14.0,1,4,mood,VAS_mood7_VAS,0,0,0,0,29,1,2100,1,How do you currently feel?,1,1,contented,1,1,discontented,1
31320,16:16:16,2,1055,5.0.14.0,1,5,mood,VAS_mood13_VAS,0,0,0,0,28,1,1886,1,How do you currently feel?,2,1,happy,2,1,sad,2
31320,16:16:16,2,1055,5.0.14.0,1,6,mood,VAS_mood10_VAS,0,0,0,0,30,1,4105,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
31320,16:16:16,2,1055,5.0.14.0,1,7,mood,VAS_mood2_VAS,0,0,0,0,27,1,2883,1,How do you currently feel?,1,1,calm,1,1,excited,1
31320,16:16:16,2,1055,5.0.14.0,1,8,mood,VAS_mood9_VAS,0,0,0,0,39,1,2179,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
31320,16:16:16,2,1055,5.0.14.0,1,9,mood,VAS_mood16_VAS,0,0,0,0,34,1,1950,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
31320,16:16:16,2,1055,5.0.14.0,1,10,mood,VAS_mood4_VAS,0,0,0,0,18,1,2309,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
31320,16:16:16,2,1055,5.0.14.0,1,11,mood,VAS_mood12_VAS,0,0,0,0,33,1,1826,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
31320,16:16:16,2,1055,5.0.14.0,1,12,mood,VAS_mood11_VAS,0,0,0,0,26,1,2026,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
31320,16:16:16,2,1055,5.0.14.0,1,13,mood,VAS_mood5_VAS,0,0,0,0,60,1,3062,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
31320,16:16:16,2,1055,5.0.14.0,1,14,mood,VAS_mood6_VAS,0,0,0,0,40,1,1521,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
31320,16:16:16,2,1055,5.0.14.0,1,15,mood,VAS_mood1_VAS,0,0,0,0,26,1,1823,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
31320,16:16:16,2,1055,5.0.14.0,1,16,mood,VAS_mood15_VAS,0,0,0,0,24,1,1974,1,How do you currently feel?,1,1,interested,1,1,bored,1
92921,15:31:50,1,3058,5.0.14.0,1,1,mood,VAS_mood14_VAS,0,0,0,0,35,1,4108,1,How do you currently feel?,2,1,amicable,2,1,antagonistic,2
92921,15:31:50,1,3058,5.0.14.0,1,2,mood,VAS_mood1_VAS,0,0,0,0,62,1,2575,1,How do you currently feel?,3,1,alert,3,1,drowsy,3
92921,15:31:50,1,3058,5.0.14.0,1,3,mood,VAS_mood13_VAS,0,0,0,0,33,1,2417,1,How do you currently feel?,3,1,happy,3,1,sad,3
92921,15:31:50,1,3058,5.0.14.0,1,4,mood,VAS_mood7_VAS,0,0,0,0,36,1,2068,1,How do you currently feel?,3,1,contented,3,1,discontented,3
92921,15:31:50,1,3058,5.0.14.0,1,5,mood,VAS_mood8_VAS,0,0,0,0,42,1,3673,1,How do you currently feel?,3,1,tranquil,3,1,troubled,3
92921,15:31:50,1,3058,5.0.14.0,1,6,mood,VAS_mood9_VAS,0,0,0,0,64,1,5246,1,How do you currently feel?,3,1,quick-witted,3,1,mentally slow,3
92921,15:31:50,1,3058,5.0.14.0,1,7,mood,VAS_mood2_VAS,0,0,0,0,38,1,2083,1,How do you currently feel?,1,1,calm,1,1,excited,1
92921,15:31:50,1,3058,5.0.14.0,1,8,mood,VAS_mood4_VAS,0,0,0,0,71,1,2371,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
92921,15:31:50,1,3058,5.0.14.0,1,9,mood,VAS_mood5_VAS,0,0,0,0,64,1,2420,1,How do you currently feel?,4,1,well-coordinated,4,1,clumsy,4
92921,15:31:50,1,3058,5.0.14.0,1,10,mood,VAS_mood10_VAS,0,0,0,0,36,1,2551,1,How do you currently feel?,4,1,relaxed,4,1,tense,4
92921,15:31:50,1,3058,5.0.14.0,1,11,mood,VAS_mood15_VAS,0,0,0,0,65,1,1958,1,How do you currently feel?,3,1,interested,3,1,bored,3
92921,15:31:50,1,3058,5.0.14.0,1,12,mood,VAS_mood16_VAS,0,0,0,0,74,1,2423,1,How do you currently feel?,2,1,gregarious,2,1,withdrawn,2
92921,15:31:50,1,3058,5.0.14.0,1,13,mood,VAS_mood12_VAS,0,0,0,0,67,1,2314,1,How do you currently feel?,3,1,proficient,3,1,incompetent,3
92921,15:31:50,1,3058,5.0.14.0,1,14,mood,VAS_mood3_VAS,0,0,0,0,68,1,2207,1,How do you currently feel?,1,1,strong,1,1,feeble,1
92921,15:31:50,1,3058,5.0.14.0,1,15,mood,VAS_mood11_VAS,0,0,0,0,62,1,2425,1,How do you currently feel?,4,1,attentive,4,1,dreamy,4
92921,15:31:50,1,3058,5.0.14.0,1,16,mood,VAS_mood6_VAS,0,0,0,0,62,1,1952,1,How do you currently feel?,4,1,energetic,4,1,lethargic,4
92921,15:32:21,2,5060,5.0.14.0,1,1,mood,VAS_mood7_VAS,0,0,0,0,60,1,4715,1,How do you currently feel?,7,1,contented,7,1,discontented,7
92921,15:32:21,2,5060,5.0.14.0,1,2,mood,VAS_mood8_VAS,0,0,0,0,59,1,2078,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
92921,15:32:21,2,5060,5.0.14.0,1,3,mood,VAS_mood2_VAS,0,0,0,0,46,1,2058,1,How do you currently feel?,1,1,calm,1,1,excited,1
92921,15:32:21,2,5060,5.0.14.0,1,4,mood,VAS_mood10_VAS,0,0,0,0,60,1,1999,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
92921,15:32:21,2,5060,5.0.14.0,1,5,mood,VAS_mood1_VAS,0,0,0,0,59,1,1679,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
92921,15:32:21,2,5060,5.0.14.0,1,6,mood,VAS_mood3_VAS,0,0,0,0,63,1,1666,1,How do you currently feel?,1,1,strong,1,1,feeble,1
92921,15:32:21,2,5060,5.0.14.0,1,7,mood,VAS_mood5_VAS,0,0,0,0,66,1,1719,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
92921,15:32:21,2,5060,5.0.14.0,1,8,mood,VAS_mood16_VAS,0,0,0,0,67,1,1794,1,How do you currently feel?,0,1,gregarious,0,1,withdrawn,0
92921,15:32:21,2,5060,5.0.14.0,1,9,mood,VAS_mood12_VAS,0,0,0,0,68,1,1961,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
92921,15:32:21,2,5060,5.0.14.0,1,10,mood,VAS_mood15_VAS,0,0,0,0,69,1,1913,1,How do you currently feel?,1,1,interested,1,1,bored,1
92921,15:32:21,2,5060,5.0.14.0,1,11,mood,VAS_mood14_VAS,0,0,0,0,43,1,1628,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
92921,15:32:21,2,5060,5.0.14.0,1,12,mood,VAS_mood9_VAS,0,0,0,0,61,1,1410,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
92921,15:32:21,2,5060,5.0.14.0,1,13,mood,VAS_mood11_VAS,0,0,0,0,44,1,1784,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
92921,15:32:21,2,5060,5.0.14.0,1,14,mood,VAS_mood13_VAS,0,0,0,0,63,1,1672,1,How do you currently feel?,1,1,happy,1,1,sad,1
92921,15:32:21,2,5060,5.0.14.0,1,15,mood,VAS_mood6_VAS,0,0,0,0,43,1,2132,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
92921,15:32:21,2,5060,5.0.14.0,1,16,mood,VAS_mood4_VAS,0,0,0,0,70,1,3318,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
100421,15:26:51,4,6056,5.0.14.0,1,1,mood,VAS_mood11_VAS,0,0,0,0,33,1,4687,1,How do you currently feel?,2,1,attentive,2,1,dreamy,2
100421,15:26:51,4,6056,5.0.14.0,1,2,mood,VAS_mood4_VAS,0,0,0,0,31,1,2459,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
100421,15:26:51,4,6056,5.0.14.0,1,3,mood,VAS_mood3_VAS,0,0,0,0,30,1,2625,1,How do you currently feel?,0,1,strong,0,1,feeble,0
100421,15:26:51,4,6056,5.0.14.0,1,4,mood,VAS_mood9_VAS,0,0,0,0,20,1,2800,1,How do you currently feel?,0,1,quick-witted,0,1,mentally slow,0
100421,15:26:51,4,6056,5.0.14.0,1,5,mood,VAS_mood10_VAS,0,0,0,0,45,1,2176,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
100421,15:26:51,4,6056,5.0.14.0,1,6,mood,VAS_mood6_VAS,0,0,0,0,64,1,4977,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
100421,15:26:51,4,6056,5.0.14.0,1,7,mood,VAS_mood13_VAS,0,0,0,0,48,1,3122,1,How do you currently feel?,0,1,happy,0,1,sad,0
100421,15:26:51,4,6056,5.0.14.0,1,8,mood,VAS_mood1_VAS,0,0,0,0,48,1,3549,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
100421,15:26:51,4,6056,5.0.14.0,1,9,mood,VAS_mood16_VAS,0,0,0,0,48,1,2344,1,How do you currently feel?,0,1,gregarious,0,1,withdrawn,0
100421,15:26:51,4,6056,5.0.14.0,1,10,mood,VAS_mood5_VAS,0,0,0,0,43,1,2682,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
100421,15:26:51,4,6056,5.0.14.0,1,11,mood,VAS_mood8_VAS,0,0,0,0,50,1,3071,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
100421,15:26:51,4,6056,5.0.14.0,1,12,mood,VAS_mood12_VAS,0,0,0,0,27,1,2620,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
100421,15:26:51,4,6056,5.0.14.0,1,13,mood,VAS_mood2_VAS,0,0,0,0,28,1,3178,1,How do you currently feel?,1,1,calm,1,1,excited,1
100421,15:26:51,4,6056,5.0.14.0,1,14,mood,VAS_mood14_VAS,0,0,0,0,35,1,2836,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
100421,15:26:51,4,6056,5.0.14.0,1,15,mood,VAS_mood15_VAS,0,0,0,0,43,1,2490,1,How do you currently feel?,1,1,interested,1,1,bored,1
100421,15:26:51,4,6056,5.0.14.0,1,16,mood,VAS_mood7_VAS,0,0,0,0,46,1,2502,1,How do you currently feel?,0,1,contented,0,1,discontented,0
100421,16:39:30,5,4057,5.0.14.0,1,1,mood,VAS_mood2_VAS,0,0,0,0,22,1,12813,1,How do you currently feel?,7,1,calm,7,1,excited,7
100421,16:39:30,5,4057,5.0.14.0,1,2,mood,VAS_mood10_VAS,0,0,0,0,10,1,9960,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
100421,16:39:30,5,4057,5.0.14.0,1,3,mood,VAS_mood6_VAS,0,0,0,0,53,1,8227,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
100421,16:39:30,5,4057,5.0.14.0,1,4,mood,VAS_mood7_VAS,0,0,0,0,9,1,5323,1,How do you currently feel?,1,1,contented,1,1,discontented,1
100421,16:39:30,5,4057,5.0.14.0,1,5,mood,VAS_mood15_VAS,0,0,0,0,36,1,12998,1,How do you currently feel?,1,1,interested,1,1,bored,1
100421,16:39:30,5,4057,5.0.14.0,1,6,mood,VAS_mood4_VAS,0,0,0,0,54,1,13241,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
100421,16:39:30,5,4057,5.0.14.0,1,7,mood,VAS_mood16_VAS,0,0,0,0,37,1,4610,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
100421,16:39:30,5,4057,5.0.14.0,1,8,mood,VAS_mood12_VAS,0,0,0,0,48,1,5338,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
100421,16:39:30,5,4057,5.0.14.0,1,9,mood,VAS_mood1_VAS,0,0,0,0,48,1,6716,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
100421,16:39:30,5,4057,5.0.14.0,1,10,mood,VAS_mood11_VAS,0,0,0,0,48,1,7064,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
100421,16:39:30,5,4057,5.0.14.0,1,11,mood,VAS_mood8_VAS,0,0,0,0,26,1,4359,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
100421,16:39:30,5,4057,5.0.14.0,1,12,mood,VAS_mood13_VAS,0,0,0,0,12,1,4112,1,How do you currently feel?,1,1,happy,1,1,sad,1
100421,16:39:30,5,4057,5.0.14.0,1,13,mood,VAS_mood5_VAS,0,0,0,0,46,1,7891,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
100421,16:39:30,5,4057,5.0.14.0,1,14,mood,VAS_mood14_VAS,0,0,0,0,18,1,3929,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
100421,16:39:30,5,4057,5.0.14.0,1,15,mood,VAS_mood9_VAS,0,0,0,0,52,1,6283,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
100421,16:39:30,5,4057,5.0.14.0,1,16,mood,VAS_mood3_VAS,0,0,0,0,41,1,9145,1,How do you currently feel?,1,1,strong,1,1,feeble,1
100521,15:36:54,6,2059,5.0.14.0,1,1,mood,VAS_mood12_VAS,0,0,0,0,55,1,4580,1,How do you currently feel?,5,1,proficient,5,1,incompetent,5
100521,15:36:54,6,2059,5.0.14.0,1,2,mood,VAS_mood14_VAS,0,0,0,0,36,1,4776,1,How do you currently feel?,5,1,amicable,5,1,antagonistic,5
100521,15:36:54,6,2059,5.0.14.0,1,3,mood,VAS_mood3_VAS,0,0,0,0,57,1,6116,1,How do you currently feel?,4,1,strong,4,1,feeble,4
100521,15:36:54,6,2059,5.0.14.0,1,4,mood,VAS_mood10_VAS,0,0,0,0,35,1,4562,1,How do you currently feel?,4,1,relaxed,4,1,tense,4
100521,15:36:54,6,2059,5.0.14.0,1,5,mood,VAS_mood13_VAS,0,0,0,0,41,1,3359,1,How do you currently feel?,4,1,happy,4,1,sad,4
100521,15:36:54,6,2059,5.0.14.0,1,6,mood,VAS_mood1_VAS,0,0,0,0,70,1,2322,1,How do you currently feel?,4,1,alert,4,1,drowsy,4
100521,15:36:54,6,2059,5.0.14.0,1,7,mood,VAS_mood5_VAS,0,0,0,0,76,1,3110,1,How do you currently feel?,5,1,well-coordinated,5,1,clumsy,5
100521,15:36:54,6,2059,5.0.14.0,1,8,mood,VAS_mood4_VAS,0,0,0,0,69,1,3043,1,How do you currently feel?,4,1,clear-headed,4,1,muzzy,4
100521,15:36:54,6,2059,5.0.14.0,1,9,mood,VAS_mood2_VAS,0,0,0,0,44,1,2442,1,How do you currently feel?,4,1,calm,4,1,excited,4
100521,15:36:54,6,2059,5.0.14.0,1,10,mood,VAS_mood15_VAS,0,0,0,0,77,1,2737,1,How do you currently feel?,4,1,interested,4,1,bored,4
100521,15:36:54,6,2059,5.0.14.0,1,11,mood,VAS_mood6_VAS,0,0,0,0,73,1,3829,1,How do you currently feel?,5,1,energetic,5,1,lethargic,5
100521,15:36:54,6,2059,5.0.14.0,1,12,mood,VAS_mood9_VAS,0,0,0,0,65,1,3462,1,How do you currently feel?,4,1,quick-witted,4,1,mentally slow,4
100521,15:36:54,6,2059,5.0.14.0,1,13,mood,VAS_mood8_VAS,0,0,0,0,34,1,2757,1,How do you currently feel?,4,1,tranquil,4,1,troubled,4
100521,15:36:54,6,2059,5.0.14.0,1,14,mood,VAS_mood16_VAS,0,0,0,0,38,1,3176,1,How do you currently feel?,4,1,gregarious,4,1,withdrawn,4
100521,15:36:54,6,2059,5.0.14.0,1,15,mood,VAS_mood7_VAS,0,0,0,0,65,1,5666,1,How do you currently feel?,4,1,contented,4,1,discontented,4
100521,15:36:54,6,2059,5.0.14.0,1,16,mood,VAS_mood11_VAS,0,0,0,0,67,1,3122,1,How do you currently feel?,5,1,attentive,5,1,dreamy,5
100521,15:52:08,1,6061,5.0.14.0,1,1,mood,VAS_mood14_VAS,0,0,0,0,30,1,51313,1,How do you currently feel?,7,1,amicable,7,1,antagonistic,7
100521,15:52:08,1,6061,5.0.14.0,1,2,mood,VAS_mood13_VAS,0,0,0,0,66,1,3196,1,How do you currently feel?,0,1,happy,0,1,sad,0
100521,15:52:08,1,6061,5.0.14.0,1,3,mood,VAS_mood3_VAS,0,0,0,0,67,1,2419,1,How do you currently feel?,1,1,strong,1,1,feeble,1
100521,15:52:08,1,6061,5.0.14.0,1,4,mood,VAS_mood12_VAS,0,0,0,0,43,1,3714,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
100521,15:52:08,1,6061,5.0.14.0,1,5,mood,VAS_mood1_VAS,0,0,0,0,70,1,2982,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
100521,15:52:08,1,6061,5.0.14.0,1,6,mood,VAS_mood10_VAS,0,0,0,0,32,1,2894,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
100521,15:52:08,1,6061,5.0.14.0,1,7,mood,VAS_mood4_VAS,0,0,0,0,35,1,3953,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
100521,15:52:08,1,6061,5.0.14.0,1,8,mood,VAS_mood11_VAS,0,0,0,0,92,1,5203,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
100521,15:52:08,1,6061,5.0.14.0,1,9,mood,VAS_mood7_VAS,0,0,0,0,33,1,3028,1,How do you currently feel?,1,1,contented,1,1,discontented,1
100521,15:52:08,1,6061,5.0.14.0,1,10,mood,VAS_mood8_VAS,0,0,0,0,38,1,3314,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
100521,15:52:08,1,6061,5.0.14.0,1,11,mood,VAS_mood6_VAS,0,0,0,0,91,1,5645,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
100521,15:52:08,1,6061,5.0.14.0,1,12,mood,VAS_mood5_VAS,0,0,0,0,29,1,8380,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
100521,15:52:08,1,6061,5.0.14.0,1,13,mood,VAS_mood16_VAS,0,0,0,0,83,1,2726,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
100521,15:52:08,1,6061,5.0.14.0,1,14,mood,VAS_mood2_VAS,0,0,0,0,71,1,3232,1,How do you currently feel?,0,1,calm,0,1,excited,0
100521,15:52:08,1,6061,5.0.14.0,1,15,mood,VAS_mood9_VAS,0,0,0,0,41,1,4551,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
